Total_s150,Total_s220,Total_s380,Total_s66,Datum,Kabel_s150,Kabel_s220,Kabel_s380,Kabel_s66,Total_s132B,Kabel_s132B,Total_s66B,Kabel_s66B
2349055.7257298105,4857296.789804842,1915187.111823888,4915281.230716575,2023-05-03,894904.3912337894,25013.209002894077,22044.578551257986,742579.9170952787,1,1,1,1
