Total_s150,Total_s220,Total_s380,Total_s66,Datum,Kabel_s150,Kabel_s220,Kabel_s380,Kabel_s66,Total_s132B,Kabel_s132B,Total_s66B,Kabel_s66B
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-10,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-11,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-12,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-13,1205104.180882255,25013.209002901902,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-14,1205104.180882255,25013.209002901902,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-15,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-16,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-17,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-18,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-19,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-20,1205104.180882255,25013.209002901902,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-21,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
3157658.8564831493,4857296.785328758,1915187.110053111,6565545.187123508,2023-10-22,1205104.180882255,25013.2090029019,22044.578658731843,1332876.168914912,1,1,1,1
